date,yield_close,daily_change,tot_vol,maturity_month,maturity_year
2020-03-19,3.54,0.29,367.53,8,2029
2020-03-20,3.51,-0.11,117.42,8,2029
2020-03-23,3.58,0.22,93.11,8,2029
2020-03-24,3.56,-0.02,153.19,8,2029
2020-03-25,3.57,0.01,17.45,8,2029
2020-03-26,3.47,-0.07,31.71,8,2029
2020-03-27,3.39,-0.08,131.55,8,2029
2020-03-30,3.37,-0.02,118.89,8,2029
2020-03-31,3.35,-0.02,373.63,8,2029
2020-04-01,3.33,-0.02,352.61,8,2029
2020-04-02,3.38,0.05,74.34,8,2029
2020-04-03,3.35,-0.03,142.45,8,2029
2020-04-06,3.35,0.0,197.38,8,2029
2020-04-07,3.38,0.03,15.35,8,2029
2020-04-08,3.38,0.0,16.52,8,2029
2020-04-09,3.36,-0.02,32.06,8,2029
2020-04-10,3.37,0.01,3.52,8,2029
2020-04-13,3.37,0.0,0.4,8,2029
2020-04-14,3.32,-0.05,165.2,8,2029
2020-04-15,3.13,-0.19,545.69,8,2029
2020-04-16,3.06,-0.16,230.0,8,2029
2020-04-17,2.92,-0.14,456.99,8,2029
2020-04-20,2.94,0.02,30.5,8,2029
2020-04-21,2.9,-0.04,118.48,8,2029
2020-04-22,2.93,0.0,283.32,8,2029
2020-04-23,2.93,0.0,741.01,8,2029
2020-04-24,2.87,-0.06,443.82,8,2029
2020-04-27,2.87,0.0,212.89,8,2029
2020-04-28,2.9,0.03,375.0,8,2029
2020-04-29,2.87,-0.03,302.1,8,2029
2020-04-30,2.89,0.02,438.49,8,2029
2020-05-04,2.85,-0.04,947.31,8,2029
2020-05-05,2.77,-0.08,413.46,8,2029
2020-05-06,2.79,0.02,343.55,8,2029
2020-05-08,2.82,0.03,173.41,8,2029
2020-05-12,2.84,0.02,158.53,8,2029
2020-05-13,2.87,0.03,294.62,8,2029
2020-05-14,2.89,0.02,250.32,8,2029
2020-05-15,2.87,-0.02,195.65,8,2029
2020-05-18,2.87,0.0,233.31,8,2029
2020-05-19,2.87,0.0,182.67,8,2029
2020-05-20,2.84,-0.03,679.26,8,2029
2020-05-21,2.82,-0.02,1127.24,8,2029
2020-05-22,2.8,-0.02,441.61,8,2029
2020-05-27,2.82,0.02,537.93,8,2029
2020-05-28,2.81,-0.01,542.26,8,2029
2020-05-29,2.8,-0.01,263.7,8,2029
2020-06-01,2.82,0.02,401.05,8,2029
2020-06-02,2.84,0.02,527.7,8,2029
2020-06-03,2.85,0.01,368.93,8,2029
2020-06-04,2.91,0.06,846.21,8,2029
2020-06-05,2.96,0.05,359.78,8,2029
2020-06-09,3.07,0.11,430.59,8,2029
2020-06-10,3.01,-0.06,550.63,8,2029
2020-06-11,2.92,-0.09,337.2,8,2029
2020-06-12,2.91,-0.01,322.05,8,2029
2020-06-15,2.91,0.0,131.23,8,2029
2020-06-16,2.92,0.01,190.21,8,2029
2020-06-17,2.91,-0.01,379.29,8,2029
2020-06-18,2.91,0.0,56.23,8,2029
2020-06-19,2.87,-0.04,143.84,8,2029
2020-06-22,2.87,0.0,125.51,8,2029
2020-06-23,2.9,0.03,80.8,8,2029
2020-06-24,2.89,-0.01,130.01,8,2029
2020-06-25,2.86,-0.03,597.44,8,2029
2020-06-26,2.87,0.01,119.96,8,2029
2020-06-29,2.9,0.02,8.7,8,2029
2020-06-30,2.86,-0.04,301.14,8,2029
2020-07-01,2.84,-0.02,240.09,8,2029
2020-07-02,2.8,-0.04,432.6,8,2029
2020-07-03,2.81,0.01,76.04,8,2029
2020-07-06,2.79,-0.02,513.48,8,2029
2020-07-07,2.74,-0.05,470.3,8,2029
2020-07-08,2.68,-0.1,528.87,8,2029
2020-07-09,2.63,-0.05,496.94,8,2029
2020-07-10,2.64,0.01,347.7,8,2029
2020-07-13,2.65,0.01,10.58,8,2029
2020-07-14,2.67,0.02,73.72,8,2029
2020-07-15,2.66,-0.01,304.54,8,2029
2020-07-16,2.64,-0.02,354.01,8,2029
2020-07-17,2.63,-0.01,2.46,8,2029
2020-07-20,2.64,0.01,0.43,8,2029
2020-07-21,2.63,-0.01,149.85,8,2029
2020-07-22,2.62,-0.01,343.62,8,2029
2020-07-23,2.6,-0.02,479.2,8,2029
2020-07-24,2.6,0.0,346.37,8,2029
2020-07-27,2.61,0.01,238.79,8,2029
2020-07-28,2.6,-0.01,194.13,8,2029
2020-07-29,2.58,-0.02,396.61,8,2029
2020-07-30,2.55,-0.03,321.46,8,2029
2020-08-03,2.49,-0.06,250.02,8,2029
2020-08-04,2.45,-0.04,199.12,8,2029
2020-08-05,2.4,-0.05,368.24,8,2029
2020-08-06,2.41,0.01,136.03,8,2029
2020-08-07,2.45,0.04,275.4,8,2029
2020-08-10,2.56,0.11,195.65,8,2029
2020-08-11,2.49,-0.07,530.0,8,2029
2020-08-12,2.5,0.01,690.11,8,2029
2020-08-13,2.49,-0.01,514.53,8,2029
2020-08-14,2.49,0.0,705.76,8,2029
2020-08-17,2.5,0.01,155.09,8,2029
2020-08-18,2.48,-0.02,275.29,8,2029
2020-08-19,2.5,0.02,283.44,8,2029
2020-08-21,2.5,0.0,548.61,8,2029
2020-08-24,2.51,0.01,386.7,8,2029
2020-08-25,2.51,0.0,268.54,8,2029
2020-08-26,2.57,0.06,153.27,8,2029
2020-08-27,2.55,-0.02,324.43,8,2029
2020-08-28,2.6,0.05,273.36,8,2029
2020-09-01,2.57,-0.03,112.41,8,2029
2020-09-02,2.55,-0.02,372.37,8,2029
2020-09-03,2.56,0.01,372.65,8,2029
2020-09-04,2.56,0.0,240.6,8,2029
2020-09-07,2.56,0.0,120.0,8,2029
2020-09-08,2.58,0.02,77.29,8,2029
2020-09-09,2.57,-0.01,158.02,8,2029
2020-09-10,2.61,0.04,322.0,8,2029
2020-09-11,2.62,0.01,116.35,8,2029
2020-09-14,2.61,-0.01,68.56,8,2029
2020-09-15,2.62,0.01,169.58,8,2029
2020-09-17,2.68,0.06,9.67,8,2029
2020-09-18,2.67,-0.01,214.24,8,2029
2020-09-21,2.67,0.0,239.94,8,2029
2020-09-22,2.66,-0.01,217.51,8,2029
2020-09-23,2.69,0.03,49.39,8,2029
2020-09-24,2.72,0.03,45.3,8,2029
2020-09-25,2.72,0.0,152.7,8,2029
2020-09-28,2.71,-0.01,76.28,8,2029
2020-09-29,2.7,-0.01,330.52,8,2029
2020-09-30,2.67,-0.03,483.86,8,2029
2020-10-01,2.69,0.02,73.88,8,2029
2020-10-02,2.61,-0.08,223.38,8,2029
2020-10-05,2.65,0.04,34.7,8,2029
2020-10-06,2.64,-0.01,223.25,8,2029
2020-10-07,2.63,-0.01,104.46,8,2029
2020-10-08,2.63,0.0,198.77,8,2029
2020-10-09,2.64,0.01,57.71,8,2029
2020-10-12,2.66,0.02,32.06,8,2029
2020-10-13,2.66,0.0,5.5,8,2029
2020-10-14,2.63,-0.03,106.87,8,2029
2020-10-15,2.58,2.58,181.68,4,2031
2020-10-16,2.59,0.01,115.72,4,2031
2020-10-19,2.59,0.0,74.22,4,2031
2020-10-20,2.59,0.0,84.25,4,2031
2020-10-21,2.6,0.01,135.0,4,2031
2020-10-22,2.61,0.01,82.12,4,2031
2020-10-23,2.63,0.02,72.1,4,2031
2020-10-26,2.65,0.02,170.0,4,2031
2020-10-27,2.65,0.0,75.0,4,2031
2020-10-28,2.63,-0.02,80.0,4,2031
2020-10-30,2.62,-0.01,282.86,4,2031
2020-11-02,2.63,0.01,79.16,4,2031
2020-11-03,2.7,0.07,170.12,4,2031
2020-11-04,2.69,-0.01,19.85,4,2031
2020-11-05,2.68,-0.01,310.38,4,2031
2020-11-06,2.64,-0.04,232.99,4,2031
2020-11-09,2.56,-0.08,482.58,4,2031
2020-11-10,2.66,0.1,514.46,4,2031
2020-11-11,2.67,0.01,53.47,4,2031
2020-11-12,2.68,0.01,22.25,4,2031
2020-11-13,2.64,-0.04,295.77,4,2031
2020-11-16,2.66,0.02,92.4,4,2031
2020-11-17,2.68,0.02,125.06,4,2031
2020-11-18,2.65,-0.03,165.0,4,2031
2020-11-19,2.65,0.0,51.53,4,2031
2020-11-20,2.66,0.01,8.0,4,2031
2020-11-23,2.65,-0.01,69.5,4,2031
2020-11-24,2.65,0.0,133.03,4,2031
2020-11-25,2.65,0.0,58.47,4,2031
2020-11-26,2.68,0.03,52.33,4,2031
2020-11-27,2.71,0.03,50.9,4,2031
2020-11-30,2.75,0.04,52.86,4,2031
2020-12-01,2.73,-0.02,106.23,4,2031
2020-12-02,2.73,0.0,68.45,4,2031
2020-12-03,2.7,-0.03,17.05,4,2031
2020-12-04,2.69,-0.01,38.76,4,2031
2020-12-07,2.69,0.0,4.74,4,2031
2020-12-08,2.74,0.05,116.3,4,2031
2020-12-09,2.75,0.01,68.56,4,2031
2020-12-10,2.74,-0.01,0.71,4,2031
2020-12-14,2.74,0.0,13.62,4,2031
2020-12-15,2.73,-0.01,98.75,4,2031
2020-12-16,2.72,-0.01,2.29,4,2031
2020-12-17,2.69,-0.03,77.27,4,2031
2020-12-18,2.73,0.04,24.04,4,2031
2020-12-21,2.67,-0.06,60.0,4,2031
2020-12-22,2.67,0.0,9.3,4,2031
2020-12-23,2.69,0.02,21.42,4,2031
2020-12-24,2.69,0.0,1.6,4,2031
2020-12-28,2.67,-0.02,20.24,4,2031
2020-12-29,2.68,0.01,63.53,4,2031
2020-12-30,2.65,-0.03,1.07,4,2031
2020-12-31,2.65,0.0,100.85,4,2031
2021-01-04,2.59,-0.06,243.58,4,2031
2021-01-05,2.58,0.0,160.72,4,2031
2021-01-06,2.58,0.0,209.28,4,2031
2021-01-07,2.64,0.06,139.0,4,2031
2021-01-08,2.67,0.1,5.65,4,2031
2021-01-11,2.66,-0.01,0.75,4,2031
2021-01-12,2.71,0.05,78.97,4,2031
2021-01-13,2.64,-0.07,8.13,4,2031
2021-01-14,2.63,-0.01,36.9,4,2031
2021-01-15,2.63,0.0,124.15,4,2031
2021-01-18,2.65,0.03,2.49,4,2031
2021-01-20,2.71,0.06,40.0,4,2031
2021-01-21,2.72,0.01,495.65,4,2031
2021-01-22,2.73,0.01,168.3,4,2031
2021-01-25,2.71,-0.02,271.04,4,2031
2021-01-26,2.71,0.0,140.73,4,2031
2021-01-27,2.71,0.0,49.57,4,2031
2021-01-29,2.7,-0.01,179.26,4,2031
2021-02-02,2.71,0.01,91.69,4,2031
2021-02-03,2.72,0.01,265.9,4,2031
2021-02-04,2.75,0.02,508.55,4,2031
2021-02-05,2.76,0.01,577.56,4,2031
2021-02-08,2.76,0.0,190.94,4,2031
2021-02-09,2.81,0.05,677.17,4,2031
2021-02-10,2.79,-0.02,52.18,4,2031
2021-02-11,2.78,-0.01,109.99,4,2031
2021-02-15,2.78,0.0,56.98,4,2031
2021-02-16,2.95,0.17,117.3,4,2031
2021-02-17,2.99,0.04,290.54,4,2031
2021-02-18,2.99,0.0,567.08,4,2031
2021-02-19,2.99,0.0,339.14,4,2031
2021-02-22,2.99,0.0,298.53,4,2031
2021-02-23,2.97,0.05,75.0,4,2031
2021-02-24,2.98,0.01,152.95,4,2031
2021-02-25,3.01,0.03,84.0,4,2031
2021-02-26,3.08,0.07,232.21,4,2031
