date,1155.KL,1023.KL,1295.KL
2025-08-18,8.946651458740234,6.724695205688477,4.154757499694824
2025-08-19,8.964947700500488,6.779739856719971,4.154757499694824
2025-08-20,8.964947700500488,6.7522172927856445,4.154757499694824
2025-08-21,8.946651458740234,6.834784984588623,4.145442008972168
2025-08-22,8.964947700500488,6.843959808349609,4.164073467254639
2025-08-25,9.010686874389648,6.8806562423706055,4.20133638381958
2025-08-26,8.919208526611328,6.788914680480957,4.117495059967041
2025-08-27,8.95580005645752,6.843959808349609,4.033654689788818
2025-08-28,9.102166175842285,6.834784984588623,3.987076997756958
2025-08-29,9.056426048278809,6.816436767578125,3.9777615070343018
2025-09-02,9.20279312133789,6.642126560211182,4.005707740783691
2025-09-03,9.129610061645508,6.632952690124512,3.9684455394744873
2025-09-04,9.138757705688477,6.69717264175415,3.9777615070343018
2025-09-08,9.147906303405762,6.669650077819824,3.987076997756958
2025-09-09,9.184497833251953,6.568733215332031,3.9963924884796143
2025-09-10,9.120462417602539,6.6146039962768555,4.005707740783691
2025-09-11,9.214778900146484,6.642126560211182,4.0295796394348145
2025-09-12,9.309096336364746,6.7613911628723145,4.058226108551025
2025-09-17,9.375117301940918,6.899004936218262,4.1059699058532715
2025-09-18,9.318528175354004,6.8966498374938965,4.058226108551025
2025-09-19,9.243074417114258,6.811854362487793,4.048677444458008
2025-09-22,9.280800819396973,6.887227535247803,4.077323913574219
2025-09-23,9.261938095092773,6.86838436126709,4.086872577667236
2025-09-24,9.271368980407715,6.86838436126709,4.1059699058532715
2025-09-25,9.233642578125,6.8212761878967285,4.086872577667236
2025-09-26,9.327960014343262,6.830697536468506,4.1441650390625
2025-09-29,9.346822738647461,6.9437575340271,4.153713703155518
2025-09-30,9.346822738647461,6.915492534637451,4.134616374969482
2025-10-01,9.384550094604492,7.019130706787109,4.163262844085693
2025-10-02,9.41284465789795,7.160455226898193,4.172811031341553
2025-10-03,9.431708335876465,7.235828876495361,4.1441650390625
2025-10-06,9.450572967529297,7.226407051086426,4.172811031341553
2025-10-07,9.384550094604492,7.226407051086426,4.163262844085693
2025-10-08,9.431708335876465,7.216985702514648,4.1441650390625
2025-10-09,9.431708335876465,7.132190704345703,4.096421241760254
2025-10-10,9.384550094604492,7.066238880157471,4.1059699058532715
2025-10-13,9.365687370300293,7.0002875328063965,4.0295796394348145
2025-10-14,9.356254577636719,6.9249138832092285,4.020030975341797
2025-10-15,9.356254577636719,6.915492534637451,4.010482311248779
2025-10-16,9.356254577636719,6.915492534637451,4.0295796394348145
2025-10-17,9.327960014343262,6.915492534637451,4.010482311248779
2025-10-21,9.337390899658203,6.9249138832092285,4.077323913574219
2025-10-22,9.299663543701172,6.7835893630981445,4.020030975341797
2025-10-23,9.280800819396973,6.906071186065674,4.020030975341797
2025-10-24,9.337390899658203,6.9437575340271,4.0295796394348145
2025-10-27,9.346822738647461,7.019130706787109,4.0295796394348145
2025-10-28,9.318528175354004,6.9626007080078125,4.020030975341797
2025-10-29,9.309096336364746,6.953179359436035,4.000933647155762
2025-10-30,9.327960014343262,6.887227535247803,4.0295796394348145
2025-10-31,9.309096336364746,6.877806663513184,4.0295796394348145
2025-11-03,9.384550094604492,6.990865707397461,4.048677444458008
2025-11-04,9.384550094604492,7.11334753036499,4.067774772644043
2025-11-05,9.356254577636719,7.066238880157471,4.1441650390625
2025-11-06,9.356254577636719,7.066238880157471,4.067774772644043
2025-11-07,9.346822738647461,7.094504356384277,4.077323913574219
2025-11-10,9.375117301940918,7.1416120529174805,4.077323913574219
2025-11-11,9.346822738647461,7.207563877105713,4.1059699058532715
2025-11-12,9.375117301940918,7.151034355163574,4.077323913574219
2025-11-13,9.384550094604492,7.132190704345703,4.1059699058532715
2025-11-14,9.365687370300293,7.094504356384277,4.096421241760254
2025-11-17,9.356254577636719,7.169877529144287,4.1059699058532715
2025-11-18,9.356254577636719,7.019130706787109,4.058226108551025
2025-11-19,9.365687370300293,7.132190704345703,4.086872577667236
2025-11-20,9.337390899658203,7.094504356384277,4.1059699058532715
2025-11-21,9.375117301940918,7.028552532196045,4.086872577667236
2025-11-24,9.39398193359375,7.037973880767822,4.1059699058532715
2025-11-25,9.41284465789795,7.037973880767822,4.1059699058532715
2025-11-26,9.41284465789795,7.160455226898193,4.1823601722717285
2025-11-27,9.41284465789795,7.047395706176758,4.153713703155518
2025-11-28,9.346822738647461,7.207563877105713,4.153713703155518
2025-12-01,9.403412818908691,7.490213394165039,4.163262844085693
2025-12-02,9.752387046813965,7.5373215675354,4.211006164550781
2025-12-03,9.676933288574219,7.490213394165039,4.239652633666992
2025-12-04,9.658069610595703,7.461947917938232,4.191908836364746
2025-12-05,9.601479530334473,7.452526569366455,4.191908836364746
2025-12-08,9.544888496398926,7.443105220794678,4.172811031341553
2025-12-09,9.526025772094727,7.395997047424316,4.172811031341553
2025-12-10,9.544888496398926,7.367732524871826,4.172811031341553
2025-12-11,9.676933288574219,7.490213394165039,4.220555305480957
2025-12-12,9.714659690856934,7.5092244148254395,4.268299102783203
2025-12-15,9.771249771118164,7.5377397537231445,4.287396430969238
2025-12-16,9.771249771118164,7.585267066955566,4.268299102783203
2025-12-17,9.714659690856934,7.528234481811523,4.211006164550781
2025-12-18,9.714659690856934,7.490213871002197,4.211006164550781
2025-12-19,9.846702575683594,7.746857166290283,4.316042900085449
2025-12-22,9.884429931640625,7.746857166290283,4.325592041015625
2025-12-23,9.941020965576172,7.775373935699463,4.316042900085449
2025-12-24,9.884429931640625,7.708836078643799,4.316042900085449
2025-12-26,9.808976173400879,7.746857166290283,4.316042900085449
2025-12-29,9.846702575683594,7.822900295257568,4.30649471282959
2025-12-30,9.90329360961914,7.822900295257568,4.335140228271484
2025-12-31,9.884429931640625,7.841911315917969,4.335140228271484
2026-01-02,9.846702575683594,7.699331283569336,4.287396430969238
2026-01-05,9.959884643554688,7.8324055671691895,4.354238033294678
2026-01-06,10.091927528381348,7.594771862030029,4.316042900085449
2026-01-07,10.073064804077148,7.661310195922852,4.325592041015625
2026-01-08,10.035337448120117,7.661310195922852,4.287396430969238
2026-01-09,10.24283504486084,7.746857166290283,4.373335361480713
2026-01-12,10.318288803100586,7.803889751434326,4.382884502410889
2026-01-13,10.431469917297363,7.965480804443359,4.430627822875977
2026-01-14,10.412606239318848,7.936965465545654,4.459274768829346
2026-01-15,10.469197273254395,8.032017707824707,4.5356645584106445
2026-01-16,10.525786399841309,7.9939961433410645,4.516567230224609
2026-01-19,10.525786399841309,7.9939961433410645,4.516567230224609
2026-01-20,10.431469917297363,7.765868663787842,4.507018089294434
2026-01-21,10.469197273254395,7.813395023345947,4.526115417480469
2026-01-22,10.582376480102539,7.889438152313232,4.5643110275268555
2026-01-23,10.714420318603516,7.889438152313232,4.5643110275268555
2026-01-26,10.846464157104492,8.193608283996582,4.65024995803833
2026-01-27,11.091689109802246,8.507285118103027,4.774384021759033
2026-01-28,11.129416465759277,8.222125053405762,4.726639747619629
2026-01-29,10.978508949279785,8.051029205322266,4.631152153015137
2026-01-30,11.129416465759277,8.155587196350098,4.65024995803833
2026-02-03,11.261459350585938,8.136577606201172,4.726639747619629
